week,warehouse,product,stock
W53,Склад12||Склад12_о,Б5,1443.0727434674407
W2,Склад12||Склад12_о,Б6,4.758454106280193
W3,Склад12||Склад12_о,Б6,2.415641782220912
W4,Склад12||Склад12_о,Б6,0.0037347584759135936
W5,Склад12||Склад12_о,Б6,8.850138568515625e-06
W7,Склад12||Склад12_о,Б6,7.677524430038818
W8,Склад12||Склад12_о,Б6,4.706561524227035
W9,Склад12||Склад12_о,Б6,0.07292635552623764
W10,Склад12||Склад12_о,Б6,0.0001561926655091832
W21,Склад12||Склад12_о,Б6,4.045280506076244
W22,Склад12||Склад12_о,Б6,4.651292403990506
W23,Склад12||Склад12_о,Б6,3.5457113230931645
W24,Склад12||Склад12_о,Б6,0.0068226117434927154
W25,Склад12||Склад12_о,Б6,1.0597408734844231e-05
